name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
富力东山新天地 全新两房 花园小区修改房,53平米,4000,富力东山新天地,2室1厅,
富力东山新天地 新房出租,49平米,4000,富力东山新天地,2室1厅,
富力东山新天地 新装修两房出租,55平米,4200,富力东山新天地,2室1厅,
辉煌大厦 商住两用 装修新净,92平米,4500,辉煌大厦,3室1厅,
五羊小区 地铁上盖 家私电齐 采光通风好,65平米,4800,五羊小区A区,2室1厅,
低价房三厅 业主人事好 采光充足格局方正,86平米,6500,富力东山新天地,3室1厅,
富力东山新天地 全新精装修，采光通风良好,62平米,4500,富力东山新天地,2室1厅,
东兴小区 电梯两房 普通装修 拎包入住,80平米,4000,东兴小区东兴南路,2室1厅,
实用温馨单位 配套完善,67平米,5200,富力东山新天地,2室1厅,
富力东山新天地 全新装修楼盘 两房一厅,71平米,5499,富力东山新天地,2室1厅,
保利中环公寓 商住两用 单边位,50平米,5000,保利中环广场,1室0厅,
富力东山新天地 两房 全新未住,62平米,5000,富力东山新天地,2室2厅,
富力东山新天地 近珠江新城 新房出租,62平米,5000,富力东山新天地,2室1厅,
富力东山新天地 新装修两房 首次出租,65平米,5500,富力东山新天地,2室1厅,
辉煌大厦 商住两用 装修新净,88平米,4200,辉煌大厦,3室1厅,
司马街楼梯楼小户型出租,37平米,2300,西华路司马街,2室1厅,
富力新天地 全新楼盘 精装修 生活便利,95平米,6000,富力东山新天地,3室1厅,
富力东山新天地 实用三房 全新未住 急租,92平米,6500,富力东山新天地,3室2厅,
富力东山新天地 精装三房出租,92平米,8000,富力东山新天地,3室2厅,
富力东山新天地 全新两房 花园小区,55平米,4500,富力东山新天地,2室1厅,
富力东山新天地 全新一手楼盘,46平米,5000,富力东山新天地,2室1厅,
惠福西路 低层两房 方正实用修改房评,57平米,4000,惠福西路,3室1厅,
富力新天地 全新精装修楼盘 生活便利,67平米,6500,富力东山新天地,2室2厅,
富力东山新天地舒适三房笋价出租,76平米,6000,富力东山新天地,3室2厅,
实用温馨单位 配套完善,49平米,5000,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利,49平米,4200,富力东山新天地,2室1厅,
富力东山新天地 全新两房 花园小区,67平米,5500,富力东山新天地,2室1厅,
杨箕地铁站 超值两房 楼梯中层,50平米,2800,中山一路,2室1厅,
富力东山新天地 豪华装修 地铁上盖,86平米,7500,富力东山新天地,3室1厅,
府前铭泰 两房一厅 商住两用,45平米,3800,府前铭泰,1室1厅,
农林上路三横路 环境幽静 小积租房,35平米,3100,农林上路三横路,1室1厅,
富力东山新天地 户型方正 环境温馨,53平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,67平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,4500,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 生活便利,49平米,4500,富力东山新天地,2室2厅,
锦城花园 精装两房 大型花园,88平米,6000,锦城花园,2室1厅,
富力东山新天地 近珠江新城 新房出租,74平米,5000,富力东山新天地,2室1厅,
淘金家园 精致两房 随时入住,68平米,5200,淘金家园,2室1厅,
富力东山新天地 全新楼盘首次放租,62平米,4300,富力东山新天地,2室2厅,
德政中路  高层两房  有锁匙即看,40平米,2000,德政中路,2室1厅,
富力东山新天地 稀缺房源 南北对流,63平米,4600,富力东山新天地,2室2厅,
富力东山新天地 新装修两房出租,63平米,4700,富力东山新天地,2室1厅,
朝南北向 家私家电齐全,107平米,5499,小北路小石街,3室2厅,
地铁上盖 全新一手 业主诚心放租,75平米,6000,富力东山新天地,2室2厅,
时代YOU公寓 住家装修 看房发方便,47平米,4000,时代YOU公寓,1室0厅,
富力东山新天地 两房 全新未住 大型小区,49平米,4000,富力东山新天地,2室1厅,
富力东山新天地 全新未住 实用两房,49平米,4500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,55平米,4300,富力东山新天地,2室1厅,
地铁楼王 稀缺两房厅出阳台,63平米,5000,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 生活便利,62平米,5500,富力东山新天地,2室2厅,
富力东山天地 高层三房 全新装修,101平米,6000,富力东山新天地,3室1厅,
全新一手 地铁上盖 标准两房 家私家电齐,81平米,6500,富力东山新天地,3室2厅,
实用温馨单位 配套完善,49平米,5000,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利,71平米,6800,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利修改房,71平米,5500,富力东山新天地,2室1厅,
通正巷 南北对流双阳台 旺中带静,107平米,4500,万福路,3室2厅,
富力东山新天地 全新装修 未入住,49平米,4500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,81平米,6000,富力东山新天地,3室2厅,
富力东山新天地 近珠江新城 新房出租,49平米,4000,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 生活便利,67平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,55平米,4500,富力东山新天地,2室2厅,
富力东山新天地 近珠江新城 新房出租,46平米,3700,富力东山新天地,2室1厅,
富力东山新天地 新装修两房 首次出租,63平米,4500,富力东山新天地,2室1厅,
富力东山新天地 双地铁 新房,53平米,4500,富力东山新天地,2室1厅,
富力回迁房 温馨两房 近地铁 配置齐全,67平米,6000,富力东山新天地,2室1厅,
富力新天地，交通便捷，全新一手修改房评,76平米,5500,富力东山新天地,3室1厅,
富力东山新天地 全新豪华装修 家私电齐,53平米,4800,富力东山新天地,2室2厅,
实用温馨单位 配套完善,71平米,5200,富力东山新天地,2室1厅,
富力回迁房 温馨两房 近地铁 配置齐全,67平米,6000,富力东山新天地,2室1厅,
富力新天地 全新一手 交通便利,49平米,4800,富力东山新天地,2室1厅,
酒店式公寓 拎包入住 环境优雅 安静怡人,38平米,3200,东湖铭泰公馆,1室1厅,
富力东山新天地 新房出租,52平米,4299,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 全新家私,65平米,5500,富力东山新天地,2室1厅,
实用温馨单位 配套完善,45平米,4300,府前铭泰,1室1厅,
富力东山新天地 交通便利 全新一手,52平米,4500,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 南北经典三房,76平米,7000,富力东山新天地,3室1厅,
富力东山新天地 新装三房房出租,100平米,5500,富力东山新天地,3室2厅,
富力东山新天地 新楼首租,62平米,5500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,63平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,62平米,5000,富力东山新天地,2室2厅,
富力东山新天地 近珠江新城 新房出租,49平米,4500,富力东山新天地,2室2厅,
富力新天地 全新精装修楼盘 生活便利,81平米,5000,富力东山新天地,2室2厅,
实用温馨单位 配套完善,65平米,6500,富力东山新天地,2室1厅,
富力新天地 新楼盘 近地铁 明亮通透,63平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 全新楼盘,118平米,8500,富力东山新天地,4室2厅,
富力新天地 全新精装修楼盘 生活便利,52平米,4200,富力东山新天地,2室1厅,
富力东山新天地 刚收楼 全新小区,46平米,4500,富力东山新天地,2室1厅,
富力东山新天地 新房出租,53平米,4000,富力东山新天地,2室1厅,
富力东山新天地 两房一厅 南向望江,65平米,6000,富力东山新天地,2室1厅,
富力新天地 新楼盘 近地铁 明亮通透,49平米,5299,富力东山新天地,2室2厅,
富力东山新天地 新装修两房 首次出租,65平米,6000,富力东山新天地,2室2厅,
家电齐全 地铁上盖 全新一手,71平米,5800,富力东山新天地,2室1厅,
富力东山新天地新楼笋价出租,63平米,7000,富力东山新天地,2室2厅,
富力东山新天地 近珠江新城 新房出租,76平米,6000,富力东山新天地,2室1厅,
家电齐全 地铁上盖 全新一手,49平米,4000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,4500,富力东山新天地,2室1厅,
富力东山新天地 户型方正 环境温馨,55平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,67平米,4800,富力东山新天地,2室1厅,
富力东山新天地 两房 全新未住,62平米,5000,富力东山新天地,2室2厅,
共和苑 近地铁口 交通出行方,83平米,6500,羊和园,2室1厅,
环市东路 电梯两房 家私电器齐全,80平米,3800,环市东路,2室1厅,
实用温馨单位 配套完善,32平米,3200,富力东山新天地,1室0厅,
地铁上盖 全新一手 标准两房,71平米,5000,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 生活便利,71平米,5500,富力东山新天地,2室1厅,
实用温馨单位 配套完善,67平米,5500,富力东山新天地,2室1厅,
东山新天地 全新装修 全新家私,52平米,4800,富力东山新天地,2室1厅,
东环路 超大一房 笋价出租 大院管理,90平米,3000,广东省有色金属地质局,1室1厅,
保利中环广场 高端公寓 豪华装修,50平米,5500,保利中环广场,1室0厅,
光塔路电梯一房 价格合理 全南向,34平米,2200,光塔路,1室1厅,
正佳东方国际 实用一房 地铁口,60平米,6500,正佳东方国际,1室0厅,
北京南路 精选一房 地铁口 总价低,19平米,1300,北京南路太平沙,1室0厅,
富力东山新天地 3房全新一手楼盘,95平米,6000,富力东山新天地,3室2厅,
富力东山新天地 新装修三房出租,100平米,6500,富力东山新天地,3室1厅,
富力东山新天地,67平米,5200,富力东山新天地,2室1厅,
富力东山新天地 豪华装修 地铁上盖,99平米,5800,富力东山新天地,3室2厅,
富力新天地 全新装修楼盘 生活便利,125平米,8000,富力东山新天地,3室2厅,
诗书路 大院管理 随时方便约看,45平米,2200,诗书路,2室1厅,
梓元岗舒适两房 家电家私齐全,45平米,2300,梓元岗路,2室1厅,
东风西路 地铁上盖 小区花园 间隔四正,37平米,1800,东风西路,1室1厅,
北京路 精装复式单位 家私家电齐全,62平米,7500,名盛广场,1室1厅,
竹丝岗三马路两房一厅新装修出租,40平米,3300,竹丝岗三马路,2室1厅,
富力东山先天地 两房出租,75平米,5500,富力东山新天地,2室1厅,
地铁上盖 家电齐全 豪华装修,67平米,5000,富力东山新天地,2室1厅,
题(租) 富力东山新天地 全新装修收楼物,78平米,4300,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利,115平米,6400,富力东山新天地,3室2厅,
富力东山新天地 豪华装修 地铁上盖,76平米,6000,富力东山新天地,3室1厅,
家电齐全 地铁上盖 全新一手,50平米,5000,富力东山新天地,2室2厅,
富力东山新天地 全新未住 高层白领推荐,76平米,6500,富力东山新天地,3室2厅,
富力东山新天地 精装修3房 拎包入住,76平米,6500,富力东山新天地,3室2厅,
富力东山新天地 豪华装修 拎包入住,67平米,5500,富力东山新天地,2室1厅,
富力东山新天地 全新一手楼盘,49平米,4500,富力东山新天地,2室1厅,
全新一手 地铁上盖 标准两房,46平米,5000,富力东山新天地,2室1厅,
富力东山新天地 刚收楼 全新小区楼盘修改,49平米,4000,富力东山新天地,2室1厅,
富力东山新天地 全新楼盘首次放租,68平米,4500,富力东山新天地,2室2厅,
富力东山新天地 近珠江新城 新房出租,49平米,4500,富力东山新天地,2室1厅,
富力东山新天地 全新楼盘 小区花园,104平米,7000,富力东山新天地,3室2厅,
富力东山新天地 全新两房 花园小区,49平米,4500,富力东山新天地,2室1厅,
富力东山新天地 全新两房 花园小区,53平米,4300,富力东山新天地,2室1厅,
实用温馨单位 配套完善,63平米,5000,富力东山新天地,2室1厅,
富力东山新天地 稀缺房源,56平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,46平米,4300,富力东山新天地,2室2厅,
拥翠小区 温馨实用两房 全新装修,45平米,3500,拥翠小区西一街,2室1厅,
富力东山新天地 四房全新一手楼盘,150平米,9000,富力东山新天地,4室2厅,
家电齐全 保准三房 地铁上盖,76平米,6500,富力东山新天地,3室2厅,
仁康里 精装 两房一厅,60平米,4200,文德路,2室1厅,
富力东山新天地 精装三房出租,92平米,6500,富力东山新天地,3室2厅,
富力东山新天地 户型方正 环境温馨,36平米,4500,富力东山新天地,1室1厅,
地铁覆盖 精致两房,49平米,4300,富力东山新天地,2室1厅,
富力东山新天地 全新装修楼盘,46平米,4500,富力东山新天地,2室2厅,
富力东山新天地 稀缺房源 南北对流,52平米,5500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,71平米,6000,富力东山新天地,2室1厅,
实用温馨单位 配套完善,32平米,4000,富力东山新天地,1室0厅,
富力东山新天地差不多、中心直租,104平米,8000,富力东山新天地,3室2厅,
富力新天地 全新装修楼盘 两房一厅,84平米,6499,富力东山新天地,2室2厅,
家电齐全 豪华装修 地铁上盖,67平米,6000,富力东山新天地,2室2厅,
实用温馨单位 配套完善,83平米,6500,富力东山新天地,3室1厅,
富力东山新天地新房一房笋价出租,36平米,3499,富力东山新天地,1室1厅,
富力东山新天地 全新装修 加点齐全,53平米,4500,富力东山新天地,2室1厅,
地铁上盖 全新一手 标准两房,67平米,6500,富力东山新天地,2室2厅,
富力东山新天地 近珠江新城 新房出租,67平米,5500,富力东山新天地,2室1厅,
富力东山新天地 全新装修 实用两房,63平米,5000,富力东山新天地,2室1厅,
富力东山新天地精装修两房,46平米,4800,富力东山新天地,2室1厅,
广园东路 云泉新村 格局方正,57平米,3000,云泉新村云泉直街,2室1厅,
富力东山新天地 两房一厅 北向望花园,55平米,5500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,76平米,7500,富力东山新天地,3室2厅,
富力东山新天地 双地铁 全新房源,62平米,4499,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 生活便利,55平米,5000,富力东山新天地,2室1厅,
